series,outcome,model,origin,h,actual,pred,lo,hi,err,abs_err,ape,covered,mase_scale,scaled_err
Male,VLW,ARIMA,2012,2,340.29098557401045,343.4548334969355,337.2535013614577,349.6561656324133,-3.163847922925072,3.163847922925072,0.9297477914638915,1,6.838181049492772,0.4626739040727436
Male,VLW,ARIMA,2012,3,354.3535609814878,350.37324834304144,342.14764783222546,358.5988488538574,3.980312638446378,3.980312638446378,1.123260234050341,1,6.838181049492772,0.582071841859411
Male,VLW,ARIMA,2012,4,375.6425457482977,357.29166318914736,347.44968740820974,367.133638970085,18.350882559150364,18.350882559150364,4.885198113699964,0,6.838181049492772,2.683591210342633
Male,VLW,ARIMA,2012,5,393.26027800932127,364.2100780352532,352.98205635814605,375.4380997123604,29.05019997406805,29.05019997406805,7.387016080322123,0,6.838181049492772,4.248234985855321
Male,VLW,ARIMA,2012,6,400.08130158614745,371.1284928813592,358.6676560599168,383.5893297028016,28.952808704788254,28.952808704788254,7.236731281867717,0,6.838181049492772,4.23399270876805
Male,VLW,Naive,2012,1,331.07894080963433,328.5262284494641,314.6164594736722,342.435997425256,2.552712360170233,2.552712360170233,0.7710283094200201,1,6.838181049492772,0.373302833267274
Male,VLW,Naive,2012,2,340.29098557401045,328.5262284494641,308.85484451442267,348.19761238450553,11.76475712454635,11.76475712454635,3.457263819287277,1,6.838181049492772,1.720451248569824
Male,VLW,Naive,2012,3,354.3535609814878,328.5262284494641,304.4338018618472,352.618655037081,25.827332532023718,25.827332532023718,7.288577109395266,0,6.838181049492772,3.776930201919629
Male,VLW,Naive,2012,4,375.6425457482977,328.5262284494641,300.7066904978803,356.3457664010479,47.11631729883362,47.11631729883362,12.542859649983388,0,6.838181049492772,6.890182777820502
Male,VLW,Naive,2012,5,393.26027800932127,328.5262284494641,297.42303946827576,359.62941743065244,64.73404955985717,64.73404955985717,16.46086655065702,0,6.838181049492772,9.466559760750831
Male,VLW,Naive,2012,6,400.08130158614745,328.5262284494641,294.45439201877815,362.59806488015005,71.55507313668335,71.55507313668335,17.885133059955255,0,6.838181049492772,10.464050691081221
Male,VLW,Drift,2012,1,331.07894080963433,335.3644094989569,331.4693410342498,339.259477963664,-4.285468689322556,4.285468689322556,1.2943948288715348,0,6.838181049492772,0.6266971667327285
Male,VLW,Drift,2012,2,340.29098557401045,342.2025905484496,336.57565686903473,347.8295242278645,-1.9116049744391717,1.9116049744391717,0.5617559839895946,1,6.838181049492772,0.2795487514301726
Male,VLW,Drift,2012,3,354.3535609814878,349.0407715979424,342.0071044986738,356.074438697211,5.312789383545407,5.312789383545407,1.499290530291287,1,6.838181049492772,0.77693020191963
Male,VLW,Drift,2012,4,375.6425457482977,355.8789526474352,347.5963305362221,364.16157475864827,19.763593100862522,19.763593100862522,5.261276531254603,0,6.838181049492772,2.8901827778205
Male,VLW,Drift,2012,5,393.26027800932127,362.71713369692793,353.2804790378869,372.15378835596897,30.543144312393338,30.543144312393338,7.766648710874732,0,6.838181049492772,4.466559760750836
Male,VLW,Drift,2012,6,400.08130158614745,369.5553147464207,359.0282857631858,380.08234372965563,30.525986839726727,30.525986839726727,7.629945893173347,0,6.838181049492772,4.464050691081222
Male,VLW,ETS,2013,1,340.29098557401045,335.80356091450557,331.0895006924656,340.51762113654553,4.487424659504882,4.487424659504882,1.3187021842307676,1,6.651856323870053,0.6746123850272966
Male,VLW,ETS,2013,2,354.3535609814878,340.43334339444124,332.54651465942476,348.3201721294577,13.92021758704658,13.92021758704658,3.928341385505027,0,6.651856323870053,2.0926816379202537
Male,VLW,ETS,2013,3,375.6425457482977,344.9705266705152,333.8074609878416,356.1335923531888,30.672019077782522,30.672019077782522,8.165214357357314,0,6.651856323870053,4.611046538650662
Male,VLW,ETS,2013,4,393.26027800932127,349.4169627978926,334.7938201330029,364.0401054627823,43.84331521142866,43.84331521142866,11.148676249064103,0,6.651856323870053,6.591139837776983
Male,VLW,ETS,2013,5,400.08130158614745,353.77446678921365,335.4996701909389,372.0492633874884,46.3068347969338,46.3068347969338,11.574356165446234,0,6.651856323870053,6.961490528705897
Male,VLW,ETS,2013,6,401.89656728738623,358.04481735547216,335.9350126477959,380.15462206314845,43.85174993191407,43.85174993191407,10.911202906731168,0,6.651856323870053,6.5924078628326575
Male,VLW,ARIMA,2013,1,340.29098557401045,334.82056035921306,331.06777280955123,338.5733479088749,5.4704252147973875,5.4704252147973875,1.6075727676328988,0,6.651856323870053,0.8223907655922869
Male,VLW,ARIMA,2013,2,354.3535609814878,341.3784986767598,334.370982495227,348.38601485829264,12.975062304727999,12.975062304727999,3.6616147637375778,0,6.651856323870053,1.950592687663329
Male,VLW,ARIMA,2013,3,375.6425457482977,347.9364369943066,338.7643515348273,357.10852245378584,27.706108753991145,27.706108753991145,7.3756578075572525,0,6.651856323870053,4.165169451205422
Male,VLW,ARIMA,2013,4,393.26027800932127,354.49437531185333,343.5788349991827,365.409915624524,38.765902697467936,38.765902697467936,9.8575688583908,0,6.651856323870053,5.827832233591287
Male,VLW,ARIMA,2013,5,400.08130158614745,361.05231362940003,348.6357565800773,373.46887067872274,39.028987956747415,39.028987956747415,9.755264193056396,0,6.651856323870053,5.867382886291857
Male,VLW,ARIMA,2013,6,401.89656728738623,367.61025194694685,353.85551612248867,381.364987771405,34.28631534043939,34.28631534043939,8.531129183773817,0,6.651856323870053,5.154398061395829
Male,VLW,Naive,2013,1,340.29098557401045,331.07894080963433,317.4349756547419,344.7229059645268,9.212044764376117,9.212044764376117,2.7071080795270066,1,6.651856323870053,1.3848833041265307
Male,VLW,Naive,2013,2,354.3535609814878,331.07894080963433,311.7834602430395,350.3744213762292,23.274620171853485,23.274620171853485,6.56819141520336,0,6.651856323870053,3.498966159015338
Male,VLW,Naive,2013,3,375.6425457482977,331.07894080963433,307.44689994466125,354.7109816746074,44.56360493866339,44.56360493866339,11.863300747760237,0,6.651856323870053,6.699423855375196
Male,VLW,Naive,2013,4,393.26027800932127,331.07894080963433,303.79101049984945,358.3668711194192,62.181337199686936,62.181337199686936,15.811751320130298,0,6.651856323870053,9.347967570578826
Male,VLW,Naive,2013,5,400.08130158614745,331.07894080963433,300.5701072406564,361.58777437861227,69.00236077651311,69.00236077651311,17.24708465578094,0,6.651856323870053,10.373399156097152
Male,VLW,Naive,2013,6,401.89656728738623,331.07894080963433,297.6581881118342,364.4996935074345,70.8176264777519,70.8176264777519,17.620858758694492,0,6.651856323870053,10.646295264018898
Male,VLW,Drift,2013,1,340.29098557401045,337.7307971335044,333.5289771352823,341.9326171317265,2.5601884405060673,2.5601884405060673,0.7523527066658802,1,6.651856323870053,0.38488330412653116
Male,VLW,Drift,2013,2,354.3535609814878,344.38265345737443,338.3178486897247,350.44745822502415,9.970907524113386,9.970907524113386,2.813830202946454,0,6.651856323870053,1.498966159015339
Male,VLW,Drift,2013,3,375.6425457482977,351.0345097812445,343.4595710543146,358.60944850817435,24.60803596705324,24.60803596705324,6.5509182188170065,0,6.651856323870053,3.6994238553751977
Male,VLW,Drift,2013,4,393.26027800932127,357.68636610511453,348.7729598629102,366.59977234731883,35.57391190420674,35.57391190420674,9.045895020031375,0,6.651856323870053,5.347967570578827
Male,VLW,Drift,2013,5,400.08130158614745,364.33822242898464,354.18986299333307,374.4865818646362,35.74307915716281,35.74307915716281,8.933953927728473,0,6.651856323870053,5.373399156097147
Male,VLW,Drift,2013,6,401.89656728738623,370.9900787528547,359.67633216268484,382.3038253430245,30.906488534531547,30.906488534531547,7.69015986952461,0,6.651856323870053,4.646295264018892
Male,VLW,ETS,2014,1,354.3535609814878,346.2168550870833,341.33398547779296,351.0997246963736,8.136705894404543,8.136705894404543,2.296211126499621,0,6.758530842224473,1.2039163664934114
Male,VLW,ETS,2014,2,375.6425457482977,352.02461372907976,344.36476516744136,359.68446229071816,23.61793201921796,23.61793201921796,6.287342125256319,0,6.758530842224473,3.494536397120955
Male,VLW,ETS,2014,3,393.26027800932127,357.71621715369236,347.4063155490372,368.02611875834754,35.54406085562891,35.54406085562891,9.03830436055035,0,6.758530842224473,5.259140142346395
Male,VLW,ETS,2014,4,400.08130158614745,363.2939884661596,350.31764207026174,376.27033486205744,36.78731311998786,36.78731311998786,9.194959368044007,0,6.758530842224473,5.443093177907263
Male,VLW,ETS,2014,5,401.89656728738623,368.7602043095975,353.05930507039017,384.46110354880483,33.136362977788735,33.136362977788735,8.24499776184795,0,6.758530842224473,4.902894393966009
Male,VLW,ETS,2014,6,410.1498464601795,374.1170957942422,355.61959606211747,392.6145955263669,36.03275066593733,36.03275066593733,8.785264940830757,0,6.758530842224473,5.33144724898195
Male,VLW,ARIMA,2014,1,354.3535609814878,347.04951641623484,342.8976435405982,351.20138929187146,7.30404456525298,7.30404456525298,2.0612307507288063,0,6.758530842224473,1.0807148381450544
Male,VLW,ARIMA,2014,2,375.6425457482977,353.8080472584593,347.936412328485,359.67968218843356,21.834498489838438,21.834498489838438,5.812573345850131,0,6.758530842224473,3.230657520037584
Male,VLW,ARIMA,2014,3,393.26027800932127,360.5665781006837,353.375323333514,367.75783286785344,32.69369990863754,32.69369990863754,8.313501702773708,0,6.758530842224473,4.837397456911935
Male,VLW,ARIMA,2014,4,400.08130158614745,367.3251089429081,359.02136319163486,375.62885469418137,32.75619264323933,32.75619264323933,8.187384042537191,0,6.758530842224473,4.84664395382978
Male,VLW,ARIMA,2014,5,401.89656728738623,374.0836397851325,364.7997698012715,383.3675097689935,27.81292750225373,27.81292750225373,6.920419273540447,0,6.758530842224473,4.115232755688588
Male,VLW,ARIMA,2014,6,410.1498464601795,380.84217062735695,370.67220060514535,391.01214064956855,29.307675832822554,29.307675832822554,7.145602049047206,0,6.758530842224473,4.336397438585389
Male,VLW,Naive,2014,1,354.3535609814878,340.29098557401045,326.4351473814057,354.14682376661517,14.062575407477368,14.062575407477368,3.9685153349459434,0,6.758530842224473,2.0807148381450418
Male,VLW,Naive,2014,2,375.6425457482977,340.29098557401045,320.6958712839817,359.8860998640392,35.35156017428727,35.35156017428727,9.410957457937915,0,6.758530842224473,5.230657520037568
Male,VLW,Naive,2014,3,393.26027800932127,340.29098557401045,316.2919698429657,364.29000130505517,52.96929243531082,52.96929243531082,13.469270963098722,0,6.758530842224473,7.837397456911914
Male,VLW,Naive,2014,4,400.08130158614745,340.29098557401045,312.57930918880095,368.00266195921995,59.790316012137,59.790316012137,14.944541465720725,0,6.758530842224473,8.846643953829746
Male,VLW,Naive,2014,5,401.89656728738623,340.29098557401045,309.3083894901084,371.2735816579125,61.605581713375784,61.605581713375784,15.328715577041285,0,6.758530842224473,9.115232755688542
Male,VLW,Naive,2014,6,410.1498464601795,340.29098557401045,306.3512520435617,374.2307191044592,69.85886088616905,69.85886088616905,17.03252152575205,0,6.758530842224473,10.336397438585339
Male,VLW,Drift,2014,1,354.3535609814878,347.04951641623495,342.8126315281402,351.28640130432973,7.304044565252866,7.304044565252866,2.0612307507287744,0,6.758530842224473,1.0807148381450375
Male,VLW,Drift,2014,2,375.6425457482977,353.8080472584594,347.69752497355375,359.91856954336504,21.834498489838325,21.834498489838325,5.812573345850101,0,6.758530842224473,3.230657520037567
Male,VLW,Drift,2014,3,393.26027800932127,360.56657810068384,352.94018530211326,368.1929708992544,32.69369990863743,32.69369990863743,8.31350170277368,0,6.758530842224473,4.837397456911918
Male,VLW,Drift,2014,4,400.08130158614745,367.32510894290834,358.3573139449032,376.2929039409135,32.7561926432391,32.7561926432391,8.187384042537134,0,6.758530842224473,4.846643953829746
Male,VLW,Drift,2014,5,401.89656728738623,374.08363978513285,363.8798697652431,384.2874098050226,27.812927502253388,27.812927502253388,6.920419273540363,0,6.758530842224473,4.115232755688537
Male,VLW,Drift,2014,6,410.1498464601795,380.8421706273573,369.47341548021154,392.21092577450304,29.307675832822213,29.307675832822213,7.145602049047123,0,6.758530842224473,4.3363974385853385
Male,VLW,ETS,2015,1,375.6425457482977,367.9482208757261,362.20016460802236,373.6962771434299,7.694324872571599,7.694324872571599,2.048310277858473,0,7.050692624834588,1.0912863858892319
Male,VLW,ETS,2015,2,393.26027800932127,381.0914147077683,368.41004532156325,393.77278409397337,12.16886330155296,12.16886330155296,3.094353531750422,1,7.050692624834588,1.7259103394595146
Male,VLW,ETS,2015,3,400.08130158614745,393.79765298079445,372.84797373695415,414.74733222463476,6.283648605352994,6.283648605352994,1.570592922098852,1,7.050692624834588,0.8912101178854624
Male,VLW,ETS,2015,4,401.89656728738623,406.0814626174837,375.79743471892476,436.3654905160426,-4.184895330097447,4.184895330097447,1.0412866569982253,1,7.050692624834588,0.5935438619685434
Male,VLW,ETS,2015,5,410.1498464601795,417.9568875818294,377.45826723313746,458.4555079305213,-7.807041121649888,7.807041121649888,1.9034606958966291,1,7.050692624834588,1.1072729357327564
Male,VLW,ETS,2015,6,446.17476048530597,429.4375049354711,377.98148644627463,480.8935234246676,16.737255549834856,16.737255549834856,3.751277981665677,1,7.050692624834588,2.3738455837489467
Male,VLW,ARIMA,2015,1,375.6425457482977,363.78600702327776,359.2728870693206,368.29912697723495,11.85653872501996,11.85653872501996,3.156335420260017,0,7.050692624834588,1.6816133330302592
Male,VLW,ARIMA,2015,2,393.26027800932127,370.945325889558,362.47108230896583,379.4195694701501,22.31495211976329,22.31495211976329,5.6743468302268685,0,7.050692624834588,3.1649304979149915
Male,VLW,ARIMA,2015,3,400.08130158614745,378.1046447558382,367.0025117712443,389.2067777404321,21.976656830309253,21.976656830309253,5.493047723845482,0,7.050692624834588,3.1169500642959647
Male,VLW,ARIMA,2015,4,401.89656728738623,385.26396362211835,372.04647863623666,398.48144860800005,16.63260366526788,16.63260366526788,4.138528422258038,0,7.050692624834588,2.359002803027183
Male,VLW,ARIMA,2015,5,410.1498464601795,392.42328248839857,377.3851156487732,407.46144932802395,17.726563971780934,17.726563971780934,4.321972597276582,0,7.050692624834588,2.514159234419442
Male,VLW,ARIMA,2015,6,446.17476048530597,399.5826013546788,382.9215385302126,416.24366417914496,46.59215913062718,46.59215913062718,10.442580633639768,0,7.050692624834588,6.608167680791538
Male,VLW,Naive,2015,1,375.6425457482977,354.3535609814878,339.70119778221436,369.00592418076127,21.288984766809904,21.288984766809904,5.667351850254672,0,7.050692624834588,3.0194175096818023
Male,VLW,Naive,2015,2,393.26027800932127,354.3535609814878,333.6319902242589,375.0751317387167,38.90671702783345,38.90671702783345,9.893375762428583,0,7.050692624834588,5.518141138473784
Male,VLW,Naive,2015,3,400.08130158614745,354.3535609814878,328.9749234693938,379.73219849358185,45.72774060465963,45.72774060465963,11.429612037195723,0,7.050692624834588,6.485567168762008
Male,VLW,Naive,2015,4,401.89656728738623,354.3535609814878,325.04883458294097,383.65828738003466,47.543006305898416,47.543006305898416,11.829662200598392,0,7.050692624834588,6.743026371400468
Male,VLW,Naive,2015,5,410.1498464601795,354.3535609814878,321.5898808368961,387.11724112607953,55.796285478691686,55.796285478691686,13.60387818263119,0,7.050692624834588,7.913589266699977
Male,VLW,Naive,2015,6,446.17476048530597,354.3535609814878,318.46274761733383,390.2443743456418,91.82119950381815,91.82119950381815,20.579648970718083,0,7.050692624834588,13.023004176979324
Male,VLW,Drift,2015,1,375.6425457482977,361.4042536063224,356.3346251243029,366.47388208834195,14.238292141975307,14.238292141975307,3.7903832521451895,0,7.050692624834588,2.0194175096818014
Male,VLW,Drift,2015,2,393.26027800932127,368.454946231157,361.14883398742575,375.7610584748883,24.80533177816426,24.80533177816426,6.307611819766936,0,7.050692624834588,3.518141138473782
Male,VLW,Drift,2015,3,400.08130158614745,375.5056388559916,366.3933159075394,384.61796180444384,24.57566273015584,24.57566273015584,6.1426671610805315,0,7.050692624834588,3.4855671687620045
Male,VLW,Drift,2015,4,401.89656728738623,382.55633148082615,371.8480826444211,393.2645803172312,19.340235806560088,19.340235806560088,4.812242099278834,0,7.050692624834588,2.7430263714004717
Male,VLW,Drift,2015,5,410.1498464601795,389.60702410566074,377.4301703661086,401.7838778452129,20.542822354518762,20.542822354518762,5.008613932643083,0,7.050692624834588,2.9135892666999794
Male,VLW,Drift,2015,6,446.17476048530597,396.65771673049534,383.098146270001,410.2172871909897,49.51704375481063,49.51704375481063,11.098127491781641,0,7.050692624834588,7.023004176979324
Male,VLW,ETS,2016,1,393.26027800932127,396.37548154709697,389.9290414125842,402.82192168160975,-3.115203537775699,3.115203537775699,0.7921480281570316,1,7.598319245679793,0.4099858714868979
Male,VLW,ETS,2016,2,400.08130158614745,416.6934530599188,402.4924331810059,430.8944729388317,-16.61215147377135,16.61215147377135,4.15219391856391,0,7.598319245679793,2.18629290723953
Male,VLW,ETS,2016,3,401.89656728738623,436.60403614339776,413.0936534254057,460.1144188613898,-34.70746885601153,34.70746885601153,8.635920702252001,0,7.598319245679793,4.56778239157894
Male,VLW,ETS,2016,4,410.1498464601795,456.1153991982159,422.0164724254536,490.2143259709782,-45.96555273803642,45.96555273803642,11.207014493542937,0,7.598319245679793,6.0494368888450225
Male,VLW,ETS,2016,5,446.17476048530597,475.2355468433547,429.4597393010153,521.0113543856941,-29.060786358048745,29.060786358048745,6.513319203990656,1,7.598319245679793,3.8246335035964636
Male,VLW,ETS,2016,6,477.90622864254124,493.9723232000241,435.57245102109744,552.3721953789508,-16.06609455748287,16.06609455748287,3.361767140620341,1,7.598319245679793,2.114427419803088
Male,VLW,ARIMA,2016,1,393.26027800932127,394.2681888836587,388.2854143793689,400.2509633879485,-1.0079108743374263,1.0079108743374263,0.2562961302472395,1,7.598319245679793,0.13264918750426263
Male,VLW,ARIMA,2016,2,400.08130158614745,410.8126370464739,398.5903895624738,423.0348845304741,-10.731335460326477,10.731335460326477,2.682288679271294,1,7.598319245679793,1.4123301632039265
Male,VLW,ARIMA,2016,3,401.89656728738623,425.73079271169706,406.9108648092299,444.5507206141642,-23.83422542431083,23.83422542431083,5.930437670861609,0,7.598319245679793,3.1367759965945563
Male,VLW,ARIMA,2016,4,410.1498464601795,439.37812689089253,413.9055364916612,464.85071729012384,-29.228280430713028,29.228280430713028,7.126244391645953,0,7.598319245679793,3.8466770723448436
Male,VLW,ARIMA,2016,5,446.17476048530597,452.03241261678636,420.01559883333425,484.04922640023847,-5.857652131480393,5.857652131480393,1.3128604865745885,1,7.598319245679793,0.7709141906364229
Male,VLW,ARIMA,2016,6,477.90622864254124,463.9107079762541,425.54457785581593,502.2768380966923,13.99552066628712,13.99552066628712,2.9285076919881132,1,7.598319245679793,1.841923221934194
Male,VLW,Naive,2016,1,393.26027800932127,375.6425457482977,359.10782354005823,392.1772679565372,17.617732261023548,17.617732261023548,4.4799165453994725,0,7.598319245679793,2.3186354365197976
Male,VLW,Naive,2016,2,400.08130158614745,375.6425457482977,352.2589173513338,399.0261741452616,24.438755837849726,24.438755837849726,6.108447393307497,0,7.598319245679793,3.2163370671408638
Male,VLW,Naive,2016,3,401.89656728738623,375.6425457482977,347.00356679458946,404.281524702006,26.254021539088512,26.254021539088512,6.532531918919057,1,7.598319245679793,3.455240651281646
Male,VLW,Naive,2016,4,410.1498464601795,375.6425457482977,342.57310133181875,408.7119901647767,34.50730071188178,34.50730071188178,8.413339907279964,0,7.598319245679793,4.541438651909991
Male,VLW,Naive,2016,5,446.17476048530597,375.6425457482977,338.6697829015988,412.61530859499663,70.53221473700825,70.53221473700825,15.808203642063951,0,7.598319245679793,9.282607436784264
Male,VLW,Naive,2016,6,477.90622864254124,375.6425457482977,335.14091329944586,416.1441781971496,102.26368289424352,102.26368289424352,21.39827371254739,0,7.598319245679793,13.458724171452522
Male,VLW,Drift,2016,1,393.26027800932127,383.24086499397754,375.77484154355346,390.7068884444016,10.01941301534373,10.01941301534373,2.5477816030802494,0,7.598319245679793,1.3186354365197945
Male,VLW,Drift,2016,2,400.08130158614745,390.8391842396573,380.0868815662282,401.5914869130864,9.242117346490147,9.242117346490147,2.3100598078063617,1,7.598319245679793,1.2163370671408646
Male,VLW,Drift,2016,3,401.89656728738623,398.4375034853371,385.03558124051557,411.83942573015867,3.4590638020491156,3.4590638020491156,0.860685082581366,1,7.598319245679793,0.45524065128164354
Male,VLW,Drift,2016,4,410.1498464601795,406.0358227310169,390.29606328597066,421.7755821760631,4.114023729162625,4.114023729162625,1.0030538264658466,1,7.598319245679793,0.5414386519099934
Male,VLW,Drift,2016,5,446.17476048530597,413.6341419766967,395.7456670451642,431.52261690822917,32.54061850860927,32.54061850860927,7.293245022021129,0,7.598319245679793,4.282607436784263
Male,VLW,Drift,2016,6,477.90622864254124,421.23246122237646,401.3230653545789,441.141857090174,56.67376742016478,56.67376742016478,11.858763084369626,0,7.598319245679793,7.458724171452523
Male,VLW,ETS,2017,1,400.08130158614745,410.5292732469804,404.07350497866406,416.9850415152967,-10.447971660832934,10.447971660832934,2.6114621251758816,0,7.96940861661845,1.3110096574852474
Male,VLW,ETS,2017,2,401.89656728738623,427.451832465034,413.1383814136364,441.76528351643157,-25.555265177647755,25.555265177647755,6.358667193933464,0,7.96940861661845,3.2066702069157134
Male,VLW,ETS,2017,3,410.1498464601795,444.03521647729065,420.2726418486098,467.7977911059715,-33.88537001711114,33.88537001711114,8.261704913353173,0,7.96940861661845,4.251930305901325
Male,VLW,ETS,2017,4,446.17476048530597,460.2862232992718,425.76796215655594,494.80448444198765,-14.11146281396583,14.11146281396583,3.1627658181777782,1,7.96940861661845,1.7707038869282565
Male,VLW,ETS,2017,5,477.90622864254124,476.2115146953395,429.8268352707325,522.5961941199465,1.6947139472017625,1.6947139472017625,0.35461223261631836,1,7.96940861661845,0.2126524098247151
Male,VLW,ETS,2017,6,470.6268478895351,491.817618909549,432.60025938244024,551.0349784366579,-21.190771020013926,21.190771020013926,4.502669389781136,1,7.96940861661845,2.659014243017384
Male,VLW,ARIMA,2017,1,400.08130158614745,408.7025563231514,402.82072343800274,414.5843892083,-8.621254737003937,8.621254737003937,2.1548756972206475,0,7.96940861661845,1.0817935372301284
Male,VLW,ARIMA,2017,2,401.89656728738623,422.50884258086023,410.643295212276,434.3743899494445,-20.612275293474,20.612275293474,5.1287512686652725,0,7.96940861661845,2.586424700383869
Male,VLW,ARIMA,2017,3,410.1498464601795,435.0848246939353,417.01248673411624,453.1571626537543,-24.93497823375577,24.93497823375577,6.079480084890547,0,7.96940861661845,3.1288367096348098
Male,VLW,ARIMA,2017,4,446.17476048530597,446.73558942429776,422.5098865441635,470.961292304432,-0.56082893899179,0.56082893899179,0.12569714575108962,1,7.96940861661845,0.07037271722048541
Male,VLW,ARIMA,2017,5,477.90622864254124,457.69056912539963,427.5011949828862,487.87994326791306,20.215659517141603,20.215659517141603,4.230047299145431,1,7.96940861661845,2.536657422106113
Male,VLW,ARIMA,2017,6,470.6268478895351,468.12230227278485,432.22127889290994,504.02332565265976,2.5045456167502493,2.5045456167502493,0.532172277884604,1,7.96940861661845,0.31426994614475784
Male,VLW,Naive,2017,1,400.08130158614745,393.26027800932127,375.72655152651623,410.7940044921263,6.821023576826178,6.821023576826178,1.704909364617592,1,7.96940861661845,0.8559008459677212
Male,VLW,Naive,2017,2,401.89656728738623,393.26027800932127,368.4638442183981,418.05671180024444,8.636289278064964,8.636289278064964,2.1488835638373014,1,7.96940861661845,1.0836800688141253
Male,VLW,Naive,2017,3,410.1498464601795,393.26027800932127,362.89097289508703,423.6295831235555,16.889568450858235,16.889568450858235,4.1179019318487065,1,7.96940861661845,2.1193000965766458
Male,VLW,Naive,2017,4,446.17476048530597,393.26027800932127,358.19282504371125,428.3277309749313,52.9144824759847,52.9144824759847,11.859586682677751,0,7.96940861661845,6.639700010568309
Male,VLW,Naive,2017,5,477.90622864254124,393.26027800932127,354.05367369488096,432.4668823237616,84.64595063321997,84.64595063321997,17.711832480955685,0,7.96940861661845,10.621359087637876
Male,VLW,Naive,2017,6,470.6268478895351,393.26027800932127,350.3115948369246,436.20896118171794,77.36656988021383,77.36656988021383,16.43904724669962,0,7.96940861661845,9.707943663333168
Male,VLW,Drift,2017,1,400.08130158614745,401.22968662593973,392.9631277229075,409.496245528972,-1.148385039792288,1.148385039792288,0.2870379183529556,1,7.96940861661845,0.1440991540322808
Male,VLW,Drift,2017,2,401.89656728738623,409.19909524255814,397.3014847777218,421.0967057073945,-7.302527955171911,7.302527955171911,1.8170167524596086,1,7.96940861661845,0.9163199311858716
Male,VLW,Drift,2017,3,410.1498464601795,417.1685038591766,402.3478623066984,431.9891454116548,-7.018657398997107,7.018657398997107,1.7112422348982963,1,7.96940861661845,0.880699903423353
Male,VLW,Drift,2017,4,446.17476048530597,425.1379124757951,407.7416243700099,442.53420058158025,21.03684800951089,21.03684800951089,4.714934566587548,0,7.96940861661845,2.6397000105683084
Male,VLW,Drift,2017,5,477.90622864254124,433.10732109241354,413.34646568910927,452.8681764957178,44.798907550127694,44.798907550127694,9.37399532903679,0,7.96940861661845,5.621359087637873
Male,VLW,Drift,2017,6,470.6268478895351,441.07672970903195,419.09416581717676,463.05929360088714,29.550118180503148,29.550118180503148,6.278884919765375,0,7.96940861661845,3.7079436633331704
Male,VLW,ETS,2018,1,401.89656728738623,406.4596435981549,399.00205425010057,413.91723294620925,-4.563076310768679,4.563076310768679,1.1353857390639857,1,7.928394865197298,0.5755359550517452
Male,VLW,ETS,2018,2,410.1498464601795,412.4076200909624,396.1827753026783,428.63246487924647,-2.2577736307828786,2.2577736307828786,0.5504753080535605,1,7.928394865197298,0.28477058334892785
Male,VLW,ETS,2018,3,446.17476048530597,417.95989896806265,391.4986907166473,444.421107219478,28.21486151724332,28.21486151724332,6.323724247995092,0,7.928394865197298,3.5587104321829455
Male,VLW,ETS,2018,4,477.90622864254124,423.142804577453,385.36287355068515,460.9227356042208,54.76342406508826,54.76342406508826,11.459031245656682,0,7.928394865197298,6.907252350091606
Male,VLW,ETS,2018,5,470.6268478895351,427.9809100023518,378.06450678978194,477.8973132149216,42.64593788718332,42.64593788718332,9.061518287455016,1,7.928394865197298,5.378886724522654
Male,VLW,ARIMA,2018,1,401.89656728738623,402.6266743264397,397.16704253483914,408.0863061180402,-0.7301070390534505,0.7301070390534505,0.1816654080877902,1,7.928394865197298,0.09208762321593601
Male,VLW,ARIMA,2018,2,410.1498464601795,405.42275228478104,393.69762307655503,417.14788149300705,4.727094175398463,4.727094175398463,1.1525285736898125,1,7.928394865197298,0.5962233536259208
Male,VLW,ARIMA,2018,3,446.17476048530597,412.9789850497074,394.07857328140653,431.8793968180082,33.19577543559859,33.19577543559859,7.44008365679211,0,7.928394865197298,4.1869477996505555
Male,VLW,ARIMA,2018,4,477.90622864254124,420.5352178146337,396.51496646138895,444.55546916787847,57.371010827907526,57.371010827907526,12.004658527022302,0,7.928394865197298,7.236144491206525
Male,VLW,ARIMA,2018,5,470.6268478895351,428.09145057956,399.8652325343669,456.3176686247531,42.53539730997511,42.53539730997511,9.038030342025657,0,7.928394865197298,5.364944359253557
Male,VLW,Naive,2018,1,401.89656728738623,400.08130158614745,382.67914516780735,417.48345800448755,1.8152657012387863,1.8152657012387863,0.45167484596620977,1,7.928394865197298,0.228957529500344
Male,VLW,Naive,2018,2,410.1498464601795,400.08130158614745,375.4709359647929,424.691667207502,10.068544874032057,10.068544874032057,2.45484545731985,1,7.928394865197298,1.2699348411907712
Male,VLW,Naive,2018,3,446.17476048530597,400.08130158614745,369.9398825083216,430.2227206639733,46.09345889915852,46.09345889915852,10.330808235101083,0,7.928394865197298,5.81371887788935
Male,VLW,Naive,2018,4,477.90622864254124,400.08130158614745,365.2769887494673,434.8856144228276,77.82492705639379,77.82492705639379,16.284560106581992,0,7.928394865197298,9.815975160119264
Male,VLW,Naive,2018,5,470.6268478895351,400.08130158614745,361.16889687965477,438.9937062926401,70.54554630338765,70.54554630338765,14.989698658234222,0,7.928394865197298,8.897834618840232
